Cycle,True_labels,Predicted_labels,Errors,Run_times
68272,1,1,0,37.00900078
68273,1,1,0,37.00757027
68274,1,1,0,40.02118111
68275,1,1,0,38.01035881
68276,1,1,0,37.0080471
68277,1,1,0,39.00885582
68278,1,1,0,38.00678253
68279,1,1,0,37.02187538
68280,1,1,0,38.00797462
68281,1,1,0,41.01014137
68282,1,1,0,37.00995445
68283,1,1,0,37.00852394
68284,1,1,0,41.00894928
68285,1,1,0,43.01118851
68286,1,1,0,39.00837898
68287,1,1,0,42.00863838
68288,1,1,0,42.00911522
68289,1,1,0,41.02396965
68290,1,1,0,39.00742531
68291,1,1,0,40.00973701
68292,1,1,0,38.01035881
68293,1,0,1,37.0092392
68294,1,0,1,38.02037239
68295,1,0,1,39.00909424
68296,1,0,1,38.00868988
68297,1,0,1,37.02139854
68298,1,1,0,40.00926018
68299,1,1,0,38.00940514
68300,1,0,1,38.00797462
68301,1,0,1,42.00911522
68302,1,0,1,39.01600838
68303,1,0,1,40.00902176
68304,1,0,1,41.81027412
68305,1,0,1,43.00999641
68306,1,0,1,42.00959206
68307,1,0,1,39.0124321
68308,1,0,1,42.01078415
68309,1,0,1,41.00894928
68310,1,0,1,39.00933266
68311,1,0,1,38.01012039
68312,1,0,1,39.02101517
68313,1,0,1,38.00821304
68314,1,0,1,36.01765633
68315,1,0,1,41.00251198
68316,1,0,1,37.00947762
68317,1,0,1,39.01290894
68318,1,0,1,36.00764275
68319,1,0,1,40.00902176
68320,1,0,1,37.01233864
68321,1,0,1,37.00613976
68322,1,0,1,39.02292252
68323,1,0,1,39.00814056
68324,1,0,1,37.00780869
68325,1,0,1,38.01751137
68326,1,0,1,39.00074959
68327,1,0,1,38.00773621
68328,1,0,1,37.01162338
68329,1,0,1,40.0094986
68330,1,0,1,38.02204132
68331,1,0,1,37.00900078
68332,1,0,1,37.0080471
68333,1,0,1,39.021492
68334,1,0,1,37.0080471
68335,1,0,1,38.16843033
68336,1,0,1,38.00272942
68337,1,0,1,37.00852394
68338,1,0,1,37.00780869
68339,1,0,1,37.00828552
68340,1,0,1,39.00885582
68341,1,0,1,38.00845146
68342,1,1,0,38.00845146
68343,1,1,0,39.01267052
68344,1,1,0,37.00900078
68345,1,1,0,38.00821304
68346,1,1,0,37.60266304
68347,1,1,0,40.00854492
68348,1,1,0,38.00749779
68349,1,1,0,37.00971603
68350,1,1,0,39.00957108
68351,1,1,0,38.00868988
68352,1,1,0,37.00637817
68353,1,1,0,37.01043129
68354,1,1,0,40.00759125
68355,1,1,0,37.00828552
68356,1,1,0,37.00828552
68357,1,1,0,39.01004791
68358,1,1,0,38.00415993
68359,1,1,0,37.00780869
68360,1,1,0,36.00740433
68361,1,1,0,39.00933266
68362,1,1,0,37.00780869
68363,1,1,0,36.01002693
68364,1,1,0,39.00742531
68365,1,1,0,37.00900078
68366,1,1,0,36.00811958
68367,1,1,0,37.00900078
68368,1,1,0,38.78474236
68369,1,1,0,37.00852394
68370,1,1,0,37.00828552
68371,1,1,0,39.0086174
68372,1,1,0,37.00876236
68373,1,1,0,37.0080471
68374,1,1,0,37.0092392
68375,1,1,0,209.0461254
68376,1,1,0,37.00971603
68377,1,1,0,37.00780869
68378,1,1,0,37.00828552
68379,1,1,0,39.00885582
68380,1,1,0,37.00852394
68381,1,1,0,38.01012039
68382,1,1,0,39.00742531
68383,1,1,0,37.00876236
68384,1,1,0,37.00876236
68385,1,1,0,39.00837898
68386,1,1,0,37.00876236
68387,1,1,0,37.00709343
68388,1,1,0,37.00876236
68389,1,1,0,40.01069069
68390,1,1,0,37.00637817
68391,1,1,0,37.00828552
68392,1,1,0,41.00990295
68393,1,1,0,36.008358
68394,1,1,0,37.0080471
68395,1,1,0,37.00900078
68396,1,1,0,40.00854492
68397,1,1,0,37.00852394
68398,1,0,1,37.00757027
68399,1,1,0,39.00885582
68400,1,1,0,37.0092392
68401,1,1,0,38.00725937
68402,1,1,0,37.00828552
68403,1,1,1,39.02029991
68404,1,1,1,37.99819946
68405,1,1,1,37.00995445
68406,1,1,1,40.00663757
68407,1,1,1,37.00947762
68408,1,1,1,38.00725937
68409,1,1,1,37.0092392
68410,1,1,1,39.00814056
68411,1,1,1,37.00828552
68412,1,1,1,38.00845146
68413,1,1,1,41.01037979
68414,1,1,1,37.00709343
68415,1,1,1,37.00947762
68416,1,1,1,41.01014137
68417,1,1,1,37.00637817
68418,1,1,1,38.00868988
68419,1,1,1,38.01107407
68420,1,1,1,42.00673103
68421,1,1,1,38.00964355
68422,1,1,1,41.00823402
68423,1,1,1,41.01014137
68424,1,1,1,38.00797462
68425,1,1,1,39.00980949
68426,1,1,1,39.00766373
68427,1,1,1,41.01061821
68428,1,1,1,38.00797462
68429,1,1,1,39.00837898
68430,1,1,1,40.07220268
68431,1,1,1,38.0089283
68432,1,1,1,38.00868988
68433,1,1,1,39.00885582
68434,1,1,1,40.01092911
68435,1,1,1,37.00518608
68436,1,1,1,37.0092392
68437,1,1,1,40.0083065
68438,1,1,1,40.00926018
68439,1,1,1,38.00940514
68440,1,1,1,39.00814056
68441,1,1,1,42.00983047
68442,1,1,1,40.0094986
68443,1,1,1,38.00773621
68444,1,1,1,40.00973701
68445,1,1,1,39.00814056
68446,1,1,1,39.01004791
68447,1,1,1,41.00775719
68448,1,1,1,39.00933266
68449,1,1,1,38.00964355
68450,1,1,1,37.00947762
68451,1,1,1,40.00687599
68452,1,1,1,38.0089283
68453,1,1,1,37.00780869
68454,1,1,1,40.0094986
68455,1,1,1,38.00821304
68456,1,0,0,37.00828552
68457,1,0,0,37.00828552
68458,1,0,0,40.00854492
68459,1,0,0,38.00940514
68460,1,0,0,38.00868988
68461,1,0,0,39.00814056
68462,1,0,0,38.01059723
68463,1,0,0,37.00733185
68464,1,0,0,37.00733185
68465,1,0,0,40.00902176
68466,1,0,0,38.01012039
68467,1,0,0,37.00685501
68468,1,0,0,39.0086174
68469,1,0,0,37.00828552
68470,1,0,0,38.01083565
68471,1,0,0,37.00637817
68472,1,0,0,40.00926018
68473,1,0,0,38.00773621
68474,1,0,0,37.00900078
68475,1,0,0,40.00973701
68476,1,0,0,37.0080471
68477,1,0,0,37.0080471
68478,1,0,0,40.00854492
68479,1,0,0,38.00916672
68480,1,0,0,37.00876236
68481,1,0,0,38.00845146
68482,1,0,0,39.00837898
68483,1,0,0,37.00852394
68484,1,0,0,38.00821304
68485,1,0,0,40.00902176
68486,1,1,1,37.00971603
68487,1,1,1,38.00702095
68488,1,1,1,37.00971603
68489,1,1,1,39.00766373
68490,1,1,1,39.00933266
68491,1,1,1,37.00780869
68492,1,1,1,39.00885582
68493,1,1,1,38.00916672
68494,1,1,1,37.00876236
68495,1,1,1,37.00757027
68496,1,1,1,40.01021385
68497,1,1,1,38.00845146
68498,1,1,1,38.00845146
68499,1,1,1,39.00933266
68500,1,1,1,37.00733185
68501,1,1,1,38.00916672
68502,1,1,1,36.00692749
68503,1,1,1,40.00926018
68504,1,1,1,39.00933266
68505,1,1,1,37.00757027
68506,1,1,1,39.0086174
68507,1,1,1,38.00940514
68508,1,1,1,37.00780869
68509,1,1,1,37.0080471
68510,1,1,1,40.00878334
68511,1,1,1,38.00916672
68512,1,1,1,38.01012039
68513,1,1,1,39.00742531
68514,1,1,1,37.00780869
68515,1,1,1,38.00916672
68516,1,1,1,36.00740433
68517,1,1,1,40.00926018
68518,1,1,1,38.01035881
68519,1,1,1,37.00709343
68520,1,1,1,39.00790215
68521,1,1,1,38.00868988
68522,1,1,1,37.0092392
68523,1,1,1,37.00852394
68524,1,1,1,39.00814056
68525,1,1,1,38.0089283
68526,1,1,1,38.00797462
68527,1,1,1,39.00933266
68528,1,1,1,37.00852394
68529,1,1,1,38.00821304
68530,1,1,1,38.00916672
68531,1,1,1,41.00823402
68532,1,1,1,37.00876236
68533,1,1,1,37.00947762
68534,1,1,1,40.00806808
68535,1,1,1,37.00876236
68536,1,1,1,39.00837898
68537,1,1,1,37.0080471
68538,1,1,1,40.00926018
68539,1,1,1,38.00773621
68540,1,1,1,38.00940514
68541,1,1,1,39.00790215
68542,1,1,1,38.00964355
68543,1,1,1,38.00868988
68544,1,1,1,38.00868988
68545,1,1,1,40.00854492
68546,1,1,1,38.00797462
68547,1,1,1,36.74006462
68548,1,1,1,39.00790215
68549,1,1,1,206.0461044
68550,1,1,1,37.00780869
68551,1,1,1,38.00916672
68552,1,1,1,40.42196274
68553,1,1,1,38.00797462
68554,1,1,1,38.00868988
68555,1,1,1,42.00959206
68556,1,1,1,39.00933266
68557,1,1,1,39.0086174
68558,1,1,1,39.00837898
68559,1,1,1,42.01030731
68560,1,1,1,39.00909424
68561,1,1,1,39.00790215
68562,1,1,1,42.01030731
68563,1,1,1,37.00757027
68564,1,1,1,37.00971603
68565,1,1,1,37.00685501
68566,1,1,1,39.00837898
68567,1,1,1,37.00828552
68568,1,1,1,38.00916672
68569,1,1,1,40.0083065
68570,1,1,1,38.00940514
68571,1,1,1,36.63825989
68572,1,1,1,37.00733185
68573,1,1,1,39.00957108
68574,1,1,1,38.00773621
68575,1,1,1,41.00894928
68576,1,1,1,40.00926018
68577,1,1,1,42.01054573
68578,1,1,1,41.0091877
68579,1,1,1,39.00742531
68580,1,1,1,42.01006889
68581,1,1,1,40.0094986
68582,1,1,1,40.00806808
68583,1,1,1,41.00990295
68584,1,1,1,39.00790215
68585,1,1,1,38.00964355
68586,1,1,1,40.00806808
68587,1,1,1,38.01870346
68588,1,1,1,37.99939156
68589,1,1,1,37.00733185
68590,1,1,1,39.00933266
68591,1,1,1,37.00828552
68592,1,1,1,37.00828552
68593,1,1,1,39.00885582
68594,1,1,1,37.00876236
68595,1,1,1,38.00797462
68596,1,1,1,37.00947762
68597,1,1,1,40.00782967
68598,1,1,1,37.00947762
68599,1,1,1,38.00749779
68600,1,1,1,39.00933266
68601,1,1,1,38.0089283
68602,1,1,1,37.0080471
68603,1,1,1,37.00900078
68604,1,1,1,40.00878334
68605,1,1,1,38.00749779
68606,1,1,1,37.00900078
68607,1,1,1,40.00973701
68608,1,1,1,37.00852394
68609,1,1,1,37.00709343
68610,1,1,1,37.00828552
68611,1,1,1,41.00990295
68612,1,1,1,38.00797462
68613,1,1,1,37.00852394
68614,1,1,1,40.00854492
68615,1,1,1,38.00988197
68616,1,1,1,37.00709343
68617,1,1,1,39.00909424
68618,1,1,1,37.00828552
68619,1,1,1,37.00876236
68620,1,1,1,36.00764275
68621,1,1,1,41.0091877
68622,1,1,1,38.00940514
68623,1,1,1,37.00733185
68624,1,1,1,40.0083065
68625,1,1,1,37.00900078
68626,1,1,1,36.00788116
68627,1,1,1,37.00971603
68628,1,1,1,39.00766373
68629,1,1,1,38.00868988
68630,1,1,1,38.00797462
68631,1,1,1,40.00926018
68632,1,1,1,38.00868988
68633,1,1,1,37.0080471
68634,1,1,1,38.00845146
68635,1,1,1,40.00973701
68636,1,1,1,37.0092392
68637,1,1,1,37.00780869
68638,1,1,1,40.00806808
68639,1,1,1,37.00876236
68640,1,1,1,38.00821304
68641,1,1,1,38.01035881
68642,1,1,1,39.00837898
68643,1,1,1,38.00845146
68644,1,1,1,37.00757027
68645,1,1,1,39.00933266
68646,1,1,1,39.0086174
68647,1,1,1,37.84275055
68648,1,1,1,39.00885582
68649,1,1,1,39.00837898
68650,1,1,1,38.0089283
68651,1,1,1,37.0080471
68652,1,1,1,40.00926018
68653,1,1,1,38.00821304
68654,1,1,1,38.00916672
68655,1,1,1,39.0086174
68656,1,1,1,38.00821304
68657,1,1,1,38.00964355
68658,1,1,1,38.00940514
68659,1,1,1,40.00782967
68660,1,1,1,38.00773621
68661,1,1,1,37.00947762
68662,1,1,1,39.00885582
68663,1,1,1,38.00821304
68664,1,1,1,38.00964355
68665,1,1,1,37.00757027
68666,1,1,1,40.00926018
68667,1,1,1,37.00709343
68668,1,1,1,37.00900078
68669,1,1,1,39.00980949
68670,1,1,1,39.00742531
68671,1,1,1,37.0080471
68672,1,1,1,38.36965561
68673,1,1,1,40.00973701
68674,1,1,1,37.04738617
68675,1,1,1,37.00900078
68676,1,1,1,38.00797462
68677,1,1,1,37.79149055
68678,1,1,1,36.00811958
68679,1,1,1,37.00733185
68680,1,1,1,39.00885582
68681,1,1,1,37.00947762
68682,1,1,1,37.00757027
68683,1,1,1,39.00885582
68684,1,1,1,37.00876236
68685,1,1,1,38.0089283
68686,1,1,1,36.00811958
68687,1,1,1,40.14611244
68688,1,1,1,38.00868988
68689,1,1,1,38.00797462
68690,1,1,1,39.01052475
68691,1,1,1,37.00876236
68692,1,1,1,38.00749779
68693,1,1,1,38.00773621
68694,1,1,1,39.00909424
68695,1,1,1,38.00773621
68696,1,1,1,39.00837898
68697,1,1,1,40.00926018
68698,1,1,1,39.00909424
68699,1,1,1,40.00878334
68700,1,1,1,40.00902176
68701,1,1,1,41.00894928
68702,1,1,1,38.78712654
68703,1,1,1,42.21701622
68704,1,1,1,39.00837898
68705,1,1,1,37.00852394
68706,1,1,1,38.00797462
68707,1,1,1,37.00900078
68708,1,1,1,40.0083065
68709,1,1,1,37.00828552
68710,1,1,1,39.00933266
68711,1,1,1,38.0089283
68712,1,1,1,39.00790215
68713,1,1,1,37.00852394
68714,1,1,1,39.00885582
68715,1,1,1,41.0091877
68716,1,1,1,39.00837898
68717,1,1,1,40.00902176
68718,1,1,1,42.00983047
68719,1,1,1,39.00790215
68720,1,1,1,39.00885582
68721,1,1,1,40.00878334
68722,1,1,1,213.0479813
68723,1,1,1,37.00900078
68724,1,1,1,37.00852394
68725,1,1,1,37.00900078
68726,1,1,1,39.00790215
68727,1,1,1,37.00900078
68728,1,1,1,37.00852394
68729,1,1,1,39.00790215
68730,1,1,1,37.0092392
68731,1,1,1,37.00971603
68732,1,1,1,39.00671005
68733,1,1,1,36.00955009
68734,1,1,1,37.00757027
68735,1,1,1,37.00971603
68736,1,1,1,39.00718689
68737,1,1,1,37.00971603
68738,1,1,1,37.00876236
68739,1,1,1,39.00718689
68740,1,1,1,37.00876236
68741,1,1,1,37.00757027
68742,1,1,1,38.00868988
68743,1,1,1,39.00980949
68744,1,1,1,39.00766373
68745,1,1,1,37.00947762
68746,1,1,1,39.00766373
68747,1,0,0,37.0092392
68748,1,0,0,37.00780869
68749,0,0,0,37.00828552
68750,0,0,0,40.00878334
68751,0,0,0,38.00964355
68752,0,0,0,37.00780869
68753,0,0,0,39.00909424
68754,0,0,0,37.00876236
68755,0,0,0,37.00828552
68756,0,0,0,37.00900078
68757,0,0,0,40.00902176
68758,0,0,0,37.00685501
68759,0,0,0,37.00900078
68760,0,0,0,39.00790215
68761,0,0,0,38.0089283
68762,0,0,0,37.00971603
68763,0,0,0,40.00759125
68764,0,0,0,38.00797462
68765,0,0,0,37.00900078
68766,0,0,0,38.00845146
68767,0,0,0,40.00878334
68768,0,0,0,38.00868988
68769,0,0,0,37.00900078
68770,0,0,0,39.00814056
68771,0,0,0,37.00971603
68772,0,0,0,37.00685501
68773,0,0,0,38.00868988
68774,0,0,0,39.00957108
68775,0,0,0,37.00757027
68776,0,0,0,37.00971603
68777,0,0,0,39.00790215
68778,0,0,0,37.00876236
68779,0,0,0,37.00709343
68780,0,0,0,37.00828552
68781,0,0,0,39.00957108
68782,0,0,0,37.00828552
68783,0,0,0,37.0080471
68784,0,0,0,39.00933266
68785,0,0,0,37.00709343
68786,0,0,0,37.00828552
68787,0,0,0,38.00964355
68788,0,0,0,39.00837898
68789,0,0,0,37.0080471
68790,0,0,0,38.00797462
68791,0,0,0,39.00814056
68792,0,0,0,37.00900078
68793,0,0,0,37.00780869
68794,0,0,0,39.00885582
68795,0,0,0,37.00852394
68796,0,0,0,37.00852394
68797,0,0,0,39.0086174
68798,0,0,0,39.0086174
68799,0,0,0,38.12193871
68800,0,0,0,38.1770134
68801,0,0,0,38.0089283
68802,0,0,0,39.01028633
68803,0,0,0,38.00654411
68804,0,0,0,38.00964355
68805,0,0,0,39.00885582
68806,0,0,0,38.00845146
68807,0,0,0,36.00740433
68808,0,0,0,40.00926018
68809,0,0,0,38.13624382
68810,0,0,0,37.0080471
68811,0,0,0,37.00852394
68812,0,0,0,39.0086174
68813,0,0,0,38.00845146
68814,0,0,0,37.00852394
68815,0,0,0,41.0091877
68816,0,0,0,37.00947762
68817,0,0,0,37.00733185
68818,0,0,0,38.00868988
68819,0,0,0,44.00968552
68820,0,0,0,38.0089283
68821,0,0,0,38.00749779
68822,0,0,0,39.00933266
68823,0,0,0,38.00868988
68824,0,0,0,38.00845146
68825,0,0,0,39.00837898
68826,0,0,0,37.00852394
68827,0,0,0,38.00821304
68828,0,0,0,40.00973701
68829,0,0,0,39.00885582
68830,0,0,0,38.00916672
68831,0,0,0,40.00902176
68832,0,0,0,42.00935364
68833,0,0,0,38.00749779
68834,0,0,0,39.0086174
68835,0,0,0,38.0089283
68836,0,0,0,43.01142693
68837,0,0,0,40.00806808
68838,0,0,0,39.00933266
68839,0,0,0,39.00694847
68840,0,1,1,37.00947762
68841,0,1,1,38.00821304
68842,0,1,1,36.51165962
68843,0,1,1,39.01720047
68844,0,0,0,38.00821304
68845,0,0,0,37.00733185
68846,0,0,0,40.00067711
68847,0,0,0,37.00852394
68848,0,0,0,37.01663017
68849,0,0,0,37.00828552
68850,0,0,0,40.00926018
68851,0,0,0,36.99946404
68852,0,0,0,39.01767731
68853,0,0,0,40.00043869
68854,0,0,0,41.00966454
68855,0,0,0,41.00894928
68856,0,0,0,42.00863838
68857,0,0,0,41.0091877
68858,0,0,0,40.00926018
68859,0,0,0,39.01815414
68860,0,0,0,41.00871086
68861,0,0,0,40.00926018
68862,0,0,0,39.0086174
68863,0,0,0,37.50920296
68864,0,0,0,39.00885582
68865,0,0,0,37.00828552
68866,0,0,0,38.01083565
68867,0,0,0,39.00742531
68868,0,0,0,37.00733185
68869,0,0,0,37.00995445
68870,0,0,0,37.00685501
68871,0,0,0,39.00933266
68872,0,0,0,38.00797462
68873,0,0,0,37.00828552
68874,0,0,0,40.01021385
68875,0,0,0,37.00828552
68876,0,0,0,37.00757027
68877,0,0,0,37.0080471
68878,0,0,0,40.0094986
68879,0,0,0,37.00780869
68880,0,0,0,37.00900078
68881,0,0,0,40.00878334
68882,0,0,0,37.00947762
68883,0,0,0,38.00725937
68884,0,0,0,37.00876236
68885,0,0,0,40.00902176
68886,0,0,0,38.00797462
68887,0,0,0,38.00916672
68888,0,0,0,38.00821304
68889,0,0,0,38.00940514
68890,0,0,0,37.00828552
68891,0,0,0,37.0080471
68892,0,0,0,39.00814056
68893,0,0,0,38.00845146
68894,0,0,0,37.0092392
68895,0,0,0,39.00837898
68896,0,0,0,207.0477009
68897,0,0,0,36.00740433
68898,0,0,0,37.00876236
68899,0,0,0,38.00821304
68900,0,0,0,38.00845146
68901,0,0,0,37.00900078
68902,0,0,0,39.00814056
68903,0,0,0,37.00900078
68904,0,0,0,37.00780869
68905,0,0,0,38.00868988
68906,0,0,0,39.00837898
68907,0,0,0,39.00980949
68908,0,0,0,37.00780869
68909,0,0,0,41.00894928
68910,0,0,0,37.00947762
68911,0,0,0,37.00828552
68912,0,0,0,37.0080471
68913,0,0,0,40.00854492
68914,0,0,0,37.0092392
68915,0,0,0,38.00845146
68916,0,0,0,40.0094986
68917,0,0,0,37.00780869
68918,0,0,0,37.00757027
68919,0,0,0,37.00947762
68920,0,0,0,39.00957108
68921,0,0,0,38.00725937
68922,0,0,0,37.00852394
68923,0,0,0,40.00878334
68924,0,0,0,37.00852394
68925,0,0,0,38.00797462
68926,0,0,0,37.01066971
68927,0,0,0,39.00766373
68928,0,0,0,38.00964355
68929,0,0,0,37.00709343
68930,0,0,0,39.00885582
68931,0,0,0,38.00845146
68932,0,0,0,37.00995445
68933,0,0,0,38.00725937
68934,0,0,0,38.00868988
68935,0,0,0,37.0080471
68936,0,0,0,37.00852394
68937,0,0,0,40.00973701
68938,0,0,0,37.00780869
68939,0,0,0,37.00852394
68940,0,0,0,39.00814056
68941,0,0,0,38.00797462
68942,0,0,0,37.00757027
68943,0,0,0,37.00876236
68944,0,0,0,40.01021385
68945,0,0,0,36.00692749
68946,0,0,0,37.00852394
68947,0,0,0,40.0094986
68948,0,0,0,37.00852394
68949,0,0,0,38.00773621
68950,0,0,0,37.0080471
68951,0,0,0,41.00894928
68952,0,0,0,37.00971603
68953,0,0,0,37.0080471
68954,0,0,0,40.00926018
68955,0,0,0,38.00725937
68956,0,0,0,38.01083565
68957,0,0,0,36.00621223
68958,0,0,0,41.00990295
68959,0,0,0,37.00733185
68960,0,0,0,37.00900078
68961,0,0,0,41.31126404
68962,0,0,0,36.99946404
68963,0,0,0,37.01806068
68964,0,0,0,39.00790215
68965,0,0,0,38.00845146
68966,0,0,0,38.00868988
68967,0,0,0,39.00003433
68968,0,0,0,43.01857948
68969,0,0,0,38.99979591
68970,0,0,0,39.01767731
68971,0,0,0,40.0083065
68972,0,0,0,39.00980949
68973,0,0,0,39.01696205
68974,0,0,0,38.00964355
68975,0,0,0,39.00814056
68976,0,0,0,39.0086174
68977,0,0,0,41.0091877
68978,0,0,0,39.00885582
68979,0,0,0,37.00852394
68980,0,0,0,37.01758385
68981,0,0,0,37.20498085
68982,0,0,0,39.00814056
68983,0,0,0,37.00995445
68984,0,0,0,37.61839867
68985,0,0,0,39.00909424
68986,0,0,0,37.00780869
68987,0,0,0,38.00916672
68988,0,0,0,39.00837898
68989,0,0,0,44.52705383
68990,0,0,0,39.00909424
68991,0,0,0,41.95284843
68992,0,0,0,42.00983047
68993,0,0,0,40.01021385
68994,0,0,0,39.00742531
68995,0,0,0,41.00990295
68996,0,0,0,40.00806808
68997,0,0,0,39.01004791
68998,0,0,0,39.00814056
68999,0,0,0,40.00902176
69000,0,0,0,39.00837898
69001,0,0,0,37.52398491
69002,0,0,0,39.00814056
69003,0,0,0,37.00876236
69004,0,0,0,37.00709343
69005,0,0,0,37.36805916
69006,0,0,0,38.00749779
69007,0,0,0,38.70201111
69008,0,0,0,37.00852394
69009,0,0,0,39.00814056
69010,0,0,0,36.008358
69011,0,0,0,39.00933266
69012,0,0,0,38.02204132
69013,0,0,0,39.00790215
69014,0,0,0,37.02092171
69015,0,0,0,37.00852394
69016,0,0,0,39.00909424
69017,0,0,0,37.02282906
69018,0,0,0,38.00868988
69019,0,0,0,37.0080471
69020,0,0,0,41.02230072
69021,0,0,0,37.0080471
69022,0,0,0,37.02187538
69023,0,0,0,40.00973701
69024,0,0,0,37.00876236
69025,0,0,0,37.02068329
69026,0,0,0,38.00964355
69027,0,0,0,40.0083065
69028,0,0,0,37.42909431
69029,0,0,0,37.00876236
69030,0,0,0,39.0086174
69031,0,0,0,37.00733185
69032,0,0,0,37.00828552
69033,0,0,0,36.008358
69034,0,0,0,40.00997543
69035,0,0,0,37.00876236
69036,0,0,0,37.00757027
69037,0,0,0,40.0083065
69038,0,0,0,37.0080471
69039,0,0,0,38.01035881
69040,0,0,0,38.00797462
69041,0,0,0,39.021492
69042,0,0,0,37.0080471
69043,0,0,0,37.00852394
69044,0,0,0,40.00997543
69045,0,0,0,37.00685501
69046,0,0,0,38.00988197
69047,0,0,0,37.00709343
69048,0,0,0,40.01021385
69049,0,0,0,37.00876236
69050,0,0,0,37.00828552
69051,0,0,0,38.00749779
69052,0,0,0,36.00716591
69053,0,0,0,38.00940514
69054,0,0,0,39.0086174
69055,0,0,0,40.00926018
69056,0,0,0,37.00828552
69057,0,0,0,38.00797462
69058,0,0,0,40.01021385
69059,0,0,0,37.00733185
69060,0,0,0,38.00916672
69061,0,0,0,40.00926018
69062,0,0,0,41.00823402
69063,0,0,0,37.0080471
69064,0,0,0,37.02139854
69065,0,0,0,39.00837898
69066,0,0,0,39.01004791
69067,0,0,0,38.00845146
69068,0,0,0,37.00733185
69069,0,0,0,209.0485096
69070,0,0,0,37.00780869
69071,0,0,0,36.00811958
69072,0,0,0,37.00780869
69073,0,0,0,40.00902176
69074,0,0,0,37.00995445
69075,0,0,0,37.00709343
69076,0,0,0,41.00990295
69077,0,0,0,36.00811958
69078,0,0,0,37.00757027
69079,0,0,0,38.00797462
69080,0,0,0,37.00852394
69081,0,0,0,37.00780869
69082,0,0,0,37.00900078
69083,0,0,0,39.00909424
69084,0,0,0,38.00773621
69085,0,0,0,37.00733185
69086,0,0,0,39.01004791
69087,0,0,0,37.81867027
69088,0,0,0,37.00852394
69089,0,0,0,37.00709343
69090,0,0,0,39.01076317
69091,0,0,0,36.44895554
69092,0,0,0,38.00868988
69093,0,0,0,40.00997543
69094,0,0,0,37.00828552
69095,0,0,0,36.9989872
69096,0,0,0,37.01686859
69097,0,0,0,38.99979591
69098,0,0,0,37.01734543
69099,0,0,0,37.00876236
69100,0,0,0,40.00902176
69101,0,0,0,38.00773621
69102,0,0,0,39.00122643
69103,0,0,0,38.01655769
69104,0,0,0,40.00878334
69105,0,0,0,39.00885582
69106,0,0,0,38.0179882
69107,0,0,0,41.00871086
69108,0,0,0,38.99979591
69109,0,0,0,39.0188694
69110,0,0,0,41.00823402
69111,0,0,0,38.00868988
69112,0,0,0,37.99986839
69113,0,0,0,37.01686859
69114,0,0,0,39.00885582
69115,0,0,0,36.99970245
69116,0,0,0,37.01663017
69117,0,0,0,40.00091553
69118,0,0,0,37.01710701
69119,0,0,0,36.99851036
69120,0,0,0,37.0092392
69121,0,0,0,40.00973701
69122,0,0,0,37.01639175
69123,0,0,0,38.00034523
69124,0,0,0,39.01696205
69125,0,0,0,39.0086174
69126,0,0,0,41.00108147
69127,0,0,0,39.00837898
69128,0,0,0,42.00911522
69129,0,0,0,40.00997543
69130,0,0,0,39.00957108
69131,0,0,0,40.0083065
69132,0,0,0,39.00885582
69133,0,0,0,40.00878334
69134,0,0,0,39.00837898
69135,0,0,0,41.00871086
69136,0,0,0,37.01639175
69137,0,0,0,37.36352921
69138,0,0,0,40.0083065
69139,0,0,0,38.01035881
69140,0,0,0,36.00668907
69141,0,0,0,39.00885582
69142,0,0,0,38.00797462
69143,0,0,0,37.00852394
69144,0,0,0,37.0080471
69145,0,0,0,40.00926018
69146,0,0,0,38.00821304
69147,0,0,0,37.44673729
69148,0,0,0,39.00909424
69149,0,0,1,37.0092392
69150,0,0,1,37.00900078
69151,0,0,1,37.00685501
69152,0,0,1,38.55609894
69153,0,0,1,37.00995445
69154,0,0,1,37.00733185
69155,0,0,1,40.00926018
69156,0,0,1,37.00685501
69157,0,0,1,37.0092392
69158,0,0,1,37.00757027
69159,0,0,1,39.01052475
69160,0,0,1,38.00725937
69161,0,0,1,37.00995445
69162,0,0,1,39.0086174
69163,0,0,1,38.00845146
69164,0,0,1,37.00828552
69165,0,0,1,37.0080471
69166,0,0,1,40.0083065
69167,0,0,1,37.00947762
69168,0,0,1,37.00685501
69169,0,0,1,39.01076317
69170,0,0,1,38.00821304
69171,0,0,1,38.00725937
69172,0,0,1,39.00957108
69173,0,0,1,38.00868988
69174,0,0,1,38.00749779
69175,0,0,1,37.0092392
69176,0,0,1,40.00782967
69177,0,0,1,37.01019287
69178,0,0,1,37.00828552
69179,0,0,1,39.00837898
69180,0,0,1,36.00931168
69181,0,0,1,38.00868988
69182,0,0,1,38.00845146
69183,0,0,1,39.0086174
69184,0,0,1,38.00916672
69185,0,0,1,38.01012039
69186,0,0,1,39.0059948
69187,0,0,1,37.0092392
69188,0,0,1,39.0086174
69189,0,0,1,38.00916672
69190,0,0,1,40.00782967
69191,0,0,1,38.00868988
69192,0,0,1,37.01043129
69193,0,0,1,39.00694847
69194,0,0,1,38.00797462
69195,0,0,1,39.01076317
69196,0,0,1,37.00780869
69197,0,0,1,41.00775719
69198,0,0,1,39.00980949
69199,0,0,1,38.00964355
69200,0,0,1,38.00821304
69201,0,0,1,37.00971603
69202,0,0,1,38.00678253
